time,seconds_elapsed,z,y,x
1774021081743162000,25.935162109375,-9.573808043330907,-1.2356900884523987,-1.7279045735806227
1774021081753240000,25.945239990234374,-9.56186976825595,-1.2463557132430374,-1.78539361660555
1774021081763318000,25.955318115234373,-9.549285011970996,-1.2556580868564546,-1.8452265924081206
1774021081773395000,25.96539501953125,-9.535975448542834,-1.2636032006420195,-1.9075791498161851
1774021081783473200,25.97547314453125,-9.522225155609846,-1.2702837013192474,-1.9707833556175232
1774021081793551000,25.985551025390624,-9.508164481553434,-1.2759070941589772,-2.0340246785588563
1774021081803629000,25.995629150390624,-9.493557279530167,-1.2812575152762233,-2.097888663443178
1774021081813707000,26.00570703125,-9.478304180818796,-1.286284111266583,-2.1627776074610647
1774021081823785000,26.015784912109375,-9.462681664273143,-1.291178313048929,-2.2273066321253774
1774021081833862100,26.025862060546874,-9.44681657114327,-1.2961112394064664,-2.2908808402828873
1774021081843940400,26.0359404296875,-9.430768522661923,-1.3011537636183201,-2.353293457315117
1774021081854018300,26.046018310546874,-9.414786525154113,-1.3059437743738294,-2.4138543090008198
1774021081864096300,26.05609619140625,-9.398796928861737,-1.3102743509240449,-2.4730904879540203
1774021081874174200,26.06617431640625,-9.383027697321772,-1.3140676057271659,-2.5302958917319773
1774021081884252200,26.076252197265624,-9.367510979238151,-1.3171117957286536,-2.585603060673177
1774021081894329000,26.0863291015625,-9.35231750175953,-1.3199527182430029,-2.6386110127612947
1774021081904407300,26.0964072265625,-9.337535527691244,-1.3236214698836206,-2.688650762693584
1774021081914485200,26.1064853515625,-9.322870458000898,-1.3285960434257984,-2.736660175842047
1774021081924563200,26.116563232421875,-9.307635479468107,-1.3348301155097781,-2.785056250220537
1774021081934641200,26.12664111328125,-9.291576325070858,-1.3421037597745655,-2.8347394418001173
1774021081944719000,26.136718994140626,-9.2750869625628,-1.349824855545908,-2.884634522564709
1774021081954796000,26.146796142578125,-9.258436272013187,-1.3581715358696878,-2.9337878450512886
1774021081964874200,26.156874267578125,-9.24188904183805,-1.3672040065005422,-2.9813802018314597
1774021081974952200,26.1669521484375,-9.225577373984455,-1.3765598638668655,-3.0272417892962693
1774021081985030100,26.177030029296876,-9.209386117640138,-1.38633336212337,-3.071754300239682
1774021081995108000,26.187108154296876,-9.193348006030917,-1.396455673817545,-3.114906921006739
1774021082005186000,26.19718603515625,-9.17737828348279,-1.4067698548220098,-3.157072284302115
1774021082015263000,26.207262939453123,-9.161406222847104,-1.4168217316284775,-3.1986937499791384
1774021082025341200,26.217341064453127,-9.145105076387525,-1.4266678567297755,-3.240687848360836
1774021082035419100,26.227419189453126,-9.128521605855227,-1.4360678454987703,-3.2830142474368214
1774021082045497000,26.2374970703125,-9.111797265547514,-1.4446481884479523,-3.3254368003636596
1774021082055575000,26.247574951171874,-9.095031424185633,-1.4523887195721268,-3.3676930568128824
1774021082065653000,26.257653076171874,-9.078547906896471,-1.4598641700193284,-3.4086870382413266
